customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag
4622-YNKIJ,MALE,NO,NO,NO,33,YES,NO,FIBER OPTIC,YES,NO,NO,YES,YES,NO,TWO YEAR,YES,ELECTRONIC CHECK,88.95,3027.65,NO,0
4412-YLTKF,FEMALE,YES,NO,NO,27,YES,YES,FIBER OPTIC,NO,NO,YES,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,78.05,2135.5,YES,1
6734-PSBAW,MALE,NO,YES,NO,72,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),23.55,1723.95,NO,0
3930-ZGWVE,MALE,NO,NO,NO,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,19.75,19.75,NO,0
2639-UGMAZ,MALE,YES,NO,NO,71,NO,NO PHONE SERVICE,DSL,YES,YES,NO,NO,YES,YES,ONE YEAR,YES,ELECTRONIC CHECK,56.45,3985.35,NO,0
2876-GZYZC,FEMALE,NO,NO,NO,13,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,85.95,1215.65,NO,0
6207-WIOLX,FEMALE,NO,YES,YES,25,NO,NO PHONE SERVICE,DSL,YES,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),58.6,1502.65,YES,1
8587-XYZSF,MALE,NO,NO,NO,67,YES,NO,DSL,NO,NO,NO,YES,NO,NO,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),50.55,3260.1,NO,0
3091-FYHKI,MALE,NO,NO,NO,1,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,35.45,35.45,YES,1
2372-HWUHI,MALE,NO,NO,NO,2,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,44.35,81.25,YES,1
7799-LGRDP,FEMALE,NO,NO,NO,43,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),25.7,1188.2,NO,0
7850-VWJUU,FEMALE,NO,NO,NO,23,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),75.0,1778.5,NO,0
3774-VBNXY,FEMALE,NO,YES,YES,64,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,20.2,1277.75,NO,0
6217-KDYWC,MALE,NO,NO,YES,57,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,MAILED CHECK,19.6,1170.55,NO,0
0390-DCFDQ,FEMALE,YES,YES,NO,1,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,70.45,70.45,YES,1
3146-MSEGF,FEMALE,YES,YES,YES,72,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),88.05,6425.65,NO,0
4080-OGPJL,FEMALE,NO,NO,NO,8,YES,YES,DSL,YES,NO,NO,YES,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,71.15,563.65,YES,1
1095-WGNGG,FEMALE,NO,YES,NO,61,YES,YES,FIBER OPTIC,NO,YES,NO,NO,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),101.05,5971.25,NO,0
2636-SJDOU,MALE,NO,NO,NO,64,YES,YES,FIBER OPTIC,YES,YES,NO,NO,NO,NO,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),84.3,5289.05,NO,0
1131-QQZEB,MALE,YES,YES,NO,71,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),23.95,1756.2,NO,0
5716-EZXZN,FEMALE,NO,YES,YES,65,YES,YES,FIBER OPTIC,YES,YES,NO,YES,YES,NO,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),99.05,6416.7,NO,0
6837-BJYDQ,MALE,NO,NO,NO,3,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,MAILED CHECK,19.6,61.35,NO,0
2135-RXIHG,MALE,NO,NO,NO,1,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,45.65,45.65,YES,1
6440-DKQGE,MALE,NO,NO,YES,30,YES,NO,DSL,NO,YES,YES,NO,YES,NO,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),64.5,1929.95,NO,0
3466-BYAVD,MALE,NO,YES,YES,15,YES,NO,DSL,NO,YES,YES,YES,NO,YES,MONTH-TO-MONTH,YES,MAILED CHECK,69.5,1071.4,NO,0
3780-YVMFA,FEMALE,NO,YES,YES,8,YES,NO,DSL,NO,NO,NO,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,68.55,564.35,NO,0
3874-EQOEP,MALE,NO,NO,NO,7,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,YES,MONTH-TO-MONTH,NO,MAILED CHECK,95.0,655.5,YES,1
1679-JRFBR,FEMALE,NO,YES,YES,70,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),108.15,7930.55,NO,0
9073-ZZIAY,MALE,NO,YES,YES,62,YES,NO,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,NO,ELECTRONIC CHECK,86.1,5215.25,NO,0
3077-RSNTJ,FEMALE,NO,YES,YES,6,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,19.7,113.5,NO,0
6551-GNYDG,FEMALE,NO,YES,YES,14,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),80.9,1152.8,NO,0
9167-APMXZ,FEMALE,NO,NO,NO,22,YES,YES,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),84.15,1821.95,NO,0
2749-CTKAJ,MALE,NO,YES,YES,22,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,MAILED CHECK,20.15,419.9,NO,0
6371-NZYEG,MALE,NO,YES,YES,16,YES,NO,DSL,YES,NO,YES,NO,YES,NO,TWO YEAR,NO,MAILED CHECK,64.25,1024.0,NO,0
7554-NEWDD,MALE,NO,NO,NO,10,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),25.7,251.6,NO,0
8992-VONJD,FEMALE,NO,NO,YES,13,YES,NO,DSL,YES,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,56.0,764.55,NO,0
0867-MKZVY,FEMALE,NO,YES,NO,20,YES,YES,FIBER OPTIC,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,82.4,1592.35,YES,1
4482-EWFMI,FEMALE,NO,NO,NO,2,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,69.7,135.2,NO,0
4648-YPBTM,MALE,NO,NO,NO,53,YES,YES,DSL,NO,YES,YES,YES,NO,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),73.9,3958.25,NO,0
2907-ILJBN,FEMALE,NO,YES,YES,11,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,MAILED CHECK,20.6,233.9,NO,0
6345-FZOQH,MALE,NO,YES,NO,69,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,19.9,1363.45,NO,0
3376-BMGFE,FEMALE,NO,NO,NO,4,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),70.9,273.0,YES,1
5997-OPVFA,MALE,NO,YES,NO,72,YES,YES,DSL,YES,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),89.05,6254.45,NO,0
3445-HXXGF,MALE,YES,YES,NO,58,NO,NO PHONE SERVICE,DSL,NO,YES,YES,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,45.3,2651.2,YES,1
1159-WFSGR,FEMALE,NO,YES,YES,16,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,20.4,321.4,NO,0
7654-YWJUF,MALE,NO,YES,NO,43,YES,NO,FIBER OPTIC,YES,NO,YES,YES,NO,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),84.25,3539.25,NO,0
1875-QIVME,FEMALE,NO,YES,NO,2,YES,YES,FIBER OPTIC,NO,NO,YES,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,104.4,242.8,YES,1
6727-IOTLZ,MALE,NO,YES,NO,14,YES,NO,DSL,NO,YES,YES,YES,YES,YES,TWO YEAR,NO,MAILED CHECK,81.95,1181.75,NO,0
0691-JVSYA,FEMALE,NO,YES,NO,53,YES,NO,FIBER OPTIC,NO,NO,YES,NO,YES,YES,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),94.85,5000.2,YES,1
5918-VUKWP,FEMALE,NO,NO,NO,32,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,BANK TRANSFER (AUTOMATIC),20.55,654.55,NO,0
1744-JHKYS,FEMALE,NO,YES,NO,34,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,24.7,780.2,NO,0
2656-FMOKZ,FEMALE,YES,NO,NO,15,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,74.45,1145.7,YES,1
2070-FNEXE,FEMALE,YES,NO,NO,7,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),76.45,503.6,YES,1
5947-SGKCL,FEMALE,NO,YES,YES,15,YES,YES,FIBER OPTIC,NO,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),105.35,1559.25,NO,0
3712-PKXZA,MALE,NO,YES,NO,61,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),20.55,1252.0,NO,0
6317-YPKDH,FEMALE,NO,NO,NO,1,NO,NO PHONE SERVICE,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),29.95,29.95,YES,1
6582-OIVSP,FEMALE,NO,NO,NO,1,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,45.3,45.3,NO,0
9367-WXLCH,MALE,NO,NO,NO,8,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,NO,BANK TRANSFER (AUTOMATIC),84.5,662.65,YES,1
5524-KHNJP,MALE,NO,YES,YES,33,YES,NO,DSL,YES,NO,YES,NO,YES,YES,ONE YEAR,NO,CREDIT CARD (AUTOMATIC),74.75,2453.3,NO,0
1918-ZBFQJ,FEMALE,NO,NO,NO,13,YES,NO,FIBER OPTIC,NO,YES,YES,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,79.25,1111.65,YES,1
1024-GUALD,FEMALE,NO,YES,NO,1,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,24.8,24.8,YES,1
4827-USJHP,MALE,NO,NO,NO,20,YES,NO,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,51.8,1023.85,NO,0
8167-GJLRN,MALE,NO,NO,NO,3,NO,NO PHONE SERVICE,DSL,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,30.4,82.15,NO,0
0956-SYCWG,FEMALE,NO,NO,NO,13,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,ELECTRONIC CHECK,19.65,244.8,NO,0
8017-UVSZU,FEMALE,NO,YES,NO,40,YES,YES,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),56.6,2379.1,NO,0
7100-FQPRV,MALE,NO,YES,YES,43,YES,YES,DSL,YES,NO,NO,YES,NO,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),71.9,3173.35,NO,0
2472-OVKUP,MALE,NO,YES,NO,6,YES,NO,FIBER OPTIC,NO,YES,YES,NO,NO,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,91.0,531.0,YES,1
2984-RGEYA,FEMALE,NO,YES,YES,69,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),19.75,1375.4,NO,0
9680-NIAUV,FEMALE,NO,YES,YES,72,YES,YES,FIBER OPTIC,YES,YES,YES,NO,YES,YES,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),109.7,8129.3,NO,0
2146-EGVDT,MALE,NO,YES,YES,59,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),19.3,1192.7,NO,0
2604-IJPDU,FEMALE,NO,YES,NO,20,YES,NO,FIBER OPTIC,YES,YES,NO,YES,YES,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,96.55,1901.65,NO,0
9178-JHUVJ,MALE,NO,YES,YES,24,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),24.1,587.4,NO,0
6168-YBYNP,MALE,NO,NO,NO,59,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,111.35,6519.75,NO,0
7255-SSFBC,MALE,NO,YES,YES,72,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),112.25,8041.65,NO,0
3645-DEYGF,MALE,NO,NO,YES,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,MAILED CHECK,20.75,20.75,NO,0
9323-HGFWY,FEMALE,NO,YES,NO,27,YES,NO,FIBER OPTIC,YES,NO,NO,YES,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),101.9,2681.15,NO,0
8544-GOQSH,FEMALE,NO,NO,NO,14,YES,NO,FIBER OPTIC,NO,YES,NO,YES,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),80.05,1112.3,NO,0
3363-DTIVD,MALE,NO,YES,YES,71,YES,YES,FIBER OPTIC,YES,NO,YES,NO,YES,YES,TWO YEAR,NO,ELECTRONIC CHECK,105.55,7405.5,NO,0
7018-WBJNK,MALE,NO,NO,YES,13,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),78.3,1033.95,NO,0
9142-KZXOP,MALE,NO,NO,NO,44,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,CREDIT CARD (AUTOMATIC),68.85,2958.95,NO,0
7674-YTAFD,FEMALE,NO,NO,NO,33,YES,NO,FIBER OPTIC,NO,YES,NO,YES,NO,NO,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),79.95,2684.85,NO,0
6348-SNFUS,MALE,NO,YES,YES,72,NO,NO PHONE SERVICE,DSL,YES,YES,YES,YES,NO,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),55.45,4179.2,NO,0
1285-OKIPP,MALE,NO,NO,NO,1,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,79.9,79.9,YES,1
7825-ECJRF,FEMALE,NO,NO,NO,19,YES,NO,FIBER OPTIC,YES,NO,YES,YES,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,106.6,1934.45,YES,1
1347-KTTTA,MALE,NO,YES,NO,64,YES,NO,FIBER OPTIC,NO,YES,YES,YES,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),102.45,6654.1,NO,0
7841-TZDMQ,MALE,NO,NO,NO,2,YES,NO,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),46.0,84.5,YES,1
4195-NZGTA,FEMALE,NO,NO,NO,1,NO,NO PHONE SERVICE,DSL,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,25.25,25.25,NO,0
7157-SMCFK,MALE,NO,NO,YES,61,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,19.75,1124.2,NO,0
4709-LKHYG,FEMALE,NO,YES,YES,29,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,NO,ELECTRONIC CHECK,20.0,540.05,NO,0
2504-DSHIH,MALE,YES,YES,NO,23,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,86.8,1975.85,NO,0
0699-NDKJM,FEMALE,NO,YES,NO,57,NO,NO PHONE SERVICE,DSL,YES,YES,YES,NO,YES,YES,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),58.75,3437.45,NO,0
9286-BHDQG,MALE,NO,YES,YES,72,NO,NO PHONE SERVICE,DSL,YES,YES,YES,YES,NO,NO,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),45.25,3139.8,NO,0
0230-WEQUW,MALE,NO,YES,NO,66,NO,NO PHONE SERVICE,DSL,YES,YES,YES,YES,YES,NO,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),56.6,3789.2,NO,0
2040-LDIWQ,MALE,NO,YES,YES,65,YES,YES,DSL,NO,YES,YES,YES,YES,YES,TWO YEAR,YES,BANK TRANSFER (AUTOMATIC),84.2,5324.5,NO,0
6496-JDSSB,FEMALE,NO,NO,NO,8,YES,NO,FIBER OPTIC,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,YES,BANK TRANSFER (AUTOMATIC),80.0,624.6,NO,0
9408-SSNVZ,FEMALE,NO,NO,NO,4,YES,NO,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,70.15,268.35,YES,1
4443-EMBNA,FEMALE,NO,YES,NO,71,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),24.75,1836.9,NO,0
6469-MRVET,MALE,NO,YES,YES,1,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,YES,ELECTRONIC CHECK,20.2,20.2,NO,0
0742-MOABM,MALE,NO,YES,NO,4,YES,NO,DSL,NO,NO,NO,YES,NO,NO,MONTH-TO-MONTH,NO,MAILED CHECK,50.05,179.35,YES,1
5961-VUSRV,FEMALE,NO,NO,NO,12,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,ONE YEAR,YES,BANK TRANSFER (AUTOMATIC),19.35,219.35,NO,0
6778-JFCMK,MALE,NO,NO,NO,24,NO,NO PHONE SERVICE,DSL,YES,NO,NO,NO,YES,YES,ONE YEAR,YES,MAILED CHECK,50.6,1288.75,NO,0
6341-JVQGF,FEMALE,NO,YES,YES,31,YES,NO,DSL,YES,NO,YES,YES,YES,YES,ONE YEAR,YES,MAILED CHECK,81.15,2545.75,NO,0
2232-DMLXU,FEMALE,NO,YES,NO,1,YES,NO,DSL,NO,NO,NO,NO,YES,NO,MONTH-TO-MONTH,NO,MAILED CHECK,55.2,55.2,YES,1
4811-JBUVU,MALE,NO,NO,NO,30,YES,YES,FIBER OPTIC,NO,NO,NO,YES,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),89.9,2723.15,NO,0
0945-TSONX,FEMALE,NO,YES,YES,47,YES,YES,DSL,YES,YES,NO,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),85.3,4107.25,NO,0
2651-ZCBXV,MALE,NO,NO,NO,54,YES,YES,FIBER OPTIC,YES,YES,NO,YES,YES,YES,TWO YEAR,YES,CREDIT CARD (AUTOMATIC),108.0,5760.65,NO,0
3316-UWXUY,MALE,NO,NO,NO,50,YES,NO,FIBER OPTIC,YES,YES,NO,YES,NO,YES,MONTH-TO-MONTH,YES,CREDIT CARD (AUTOMATIC),93.5,4747.5,NO,0
8937-RDTHP,MALE,NO,NO,NO,1,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,YES,MONTH-TO-MONTH,YES,MAILED CHECK,84.6,84.6,YES,1
7083-MIOPC,FEMALE,NO,NO,NO,72,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,CREDIT CARD (AUTOMATIC),20.25,1566.9,NO,0
1984-GPTEH,FEMALE,NO,NO,NO,29,YES,YES,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,25.15,702.0,NO,0
1251-KRREG,MALE,NO,NO,NO,2,YES,YES,DSL,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,MAILED CHECK,54.4,114.1,YES,1
0621-JFHOL,FEMALE,NO,NO,NO,10,NO,NO PHONE SERVICE,DSL,NO,NO,NO,YES,NO,NO,TWO YEAR,YES,MAILED CHECK,29.6,299.05,NO,0
9903-LYSAB,MALE,NO,YES,NO,18,YES,YES,FIBER OPTIC,NO,NO,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,73.15,1305.95,NO,0
0094-OIFMO,FEMALE,YES,NO,NO,11,YES,NO,FIBER OPTIC,NO,YES,NO,NO,YES,YES,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,95.0,1120.3,YES,1
9227-UAQFT,MALE,NO,NO,NO,16,YES,NO,NO,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,NO INTERNET SERVICE,TWO YEAR,NO,MAILED CHECK,19.75,284.35,NO,0
7301-ABVAD,FEMALE,NO,NO,NO,72,YES,YES,DSL,NO,YES,YES,YES,YES,YES,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),86.6,6350.5,NO,0
6614-FHDBO,MALE,NO,NO,NO,72,YES,YES,FIBER OPTIC,NO,YES,YES,YES,YES,YES,TWO YEAR,NO,BANK TRANSFER (AUTOMATIC),109.2,7878.3,NO,0
7576-ASEJU,FEMALE,NO,YES,YES,41,YES,NO,DSL,YES,NO,NO,YES,YES,YES,ONE YEAR,YES,CREDIT CARD (AUTOMATIC),74.7,3187.65,NO,0
9058-HRZSV,FEMALE,YES,YES,NO,65,YES,NO,FIBER OPTIC,YES,YES,YES,NO,NO,YES,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,94.4,6126.15,NO,0
4522-AKYLR,FEMALE,YES,NO,NO,13,YES,NO,DSL,NO,YES,YES,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,54.8,731.3,NO,0
0221-WMXNQ,MALE,YES,NO,NO,4,YES,NO,FIBER OPTIC,YES,NO,NO,NO,NO,NO,MONTH-TO-MONTH,NO,ELECTRONIC CHECK,75.35,273.4,NO,0
0303-UNCIP,MALE,NO,NO,NO,41,YES,YES,DSL,NO,NO,YES,NO,NO,YES,ONE YEAR,NO,MAILED CHECK,65.0,2531.8,NO,0
9947-OTFQU,MALE,YES,NO,NO,15,YES,NO,FIBER OPTIC,NO,YES,NO,NO,NO,NO,MONTH-TO-MONTH,YES,ELECTRONIC CHECK,74.4,1074.3,YES,1
